jello,-2.149129172714076
gelatin,-5.874818577648767
is gelatin vegetarian,-0.14550072568940475
gelatin powder,-0.9687953555878086
gelatin leaves,0.0
what is gelatin,0.8820754716981156
beef gelatin,0.5609579100145137
bovine gelatin,1.7779390420899848
gelatin sheets,0.783381712626996
where does gelatin comes from,0.0
